"LYCKSELE.database","LYCKSELE.weather.DATE","LYCKSELE.weather.STN...","LYCKSELE.weather.WBAN","LYCKSELE.weather.YEAR","LYCKSELE.weather.MONTH","LYCKSELE.weather.DAY","LYCKSELE.weather.TEMP","LYCKSELE.weather.Count1","LYCKSELE.weather.DEWP","LYCKSELE.weather.Count2","LYCKSELE.weather.SLP","LYCKSELE.weather.Count3","LYCKSELE.weather.STP","LYCKSELE.weather.Count4","LYCKSELE.weather.VISIB","LYCKSELE.weather.Count5","LYCKSELE.weather.WDSP","LYCKSELE.weather.Count6","LYCKSELE.weather.MXSPD","LYCKSELE.weather.GUST","LYCKSELE.weather.MAX","LYCKSELE.weather.MaxFlag","LYCKSELE.weather.MIN","LYCKSELE.weather.MinFlag","LYCKSELE.weather.PRCP","LYCKSELE.weather.PrcpFlag","LYCKSELE.weather.SNDP","LYCKSELE.weather.FRSHTT","LYCKSELE.weather.Year","LYCKSELE.weather.Month","LYCKSELE.weather.Day"
"GSOD",2015-12-25 12:00:00,"22610","99999","2015","12","25",1.27777777777778,24,32.5,24,984.2,24,958.8,24,20.4,24,5.1,24,11.7,NA,3.61111111111111," ",-3.27777777777778," ",1.016,"G",NA,10000,2015,12,25
"GSOD",2015-12-26 12:00:00,"22610","99999","2015","12","26",-6,24,11,24,1003.4,24,977.2,24,31.1,24,9.5,24,17.5,NA,1.5," ",-8.5,"*",2.286,"G",NA,0,2015,12,26
"GSOD",2015-12-27 12:00:00,"22610","99999","2015","12","27",-9.05555555555556,24,11.7,24,1017.7,24,990.9,24,30.1,24,2.8,21,5.8,NA,-4.88888888888889," ",-13.1111111111111,"*",0,"G",NA,0,2015,12,27
"GSOD",2015-12-28 12:00:00,"22610","99999","2015","12","28",-17.2222222222222,24,-2,24,1035.4,24,1007.7,24,28.5,24,2.2,12,3.9,NA,-10.7222222222222," ",-20.5,"*",0,"H",NA,1000,2015,12,28
"GSOD",2015-12-29 12:00:00,"22610","99999","2015","12","29",-8.77777777777778,24,13,24,1037.8,24,1010.5,24,26,22,7,20,11.7,NA,-4,"*",-20.6111111111111," ",NA," ",NA,1000,2015,12,29
"GSOD",2015-12-30 12:00:00,"22610","99999","2015","12","30",-2.33333333333333,23,23.2,23,1027.2,23,1000.5,23,31.1,23,6.7,23,9.7,NA,0.277777777777778,"*",-5.38888888888889," ",0,"I",NA,0,2015,12,30
"GSOD",2015-12-31 12:00:00,"22610","99999","2015","12","31",0.444444444444443,24,29.3,24,1023.6,24,997.1,24,21.1,24,9.9,24,13.6,NA,1.61111111111111," ",-2.27777777777778," ",0,"A",NA,0,2015,12,31
"GSOD",2016-01-01 12:00:00,"22610","99999","2016","1","1",-0.0555555555555563,24,27.9,24,1030.5,24,1003.8,24,18.5,24,10.2,24,11.8,NA,1.5," ",-1.27777777777778,"*",NA," ",NA,1000,2016,1,1
"GSOD",2016-01-02 12:00:00,"22610","99999","2016","1","2",-4.5,24,21.6,24,1041.2,24,1014.1,24,13.6,24,7.8,24,11.7,NA,-0.611111111111112," ",-8.77777777777778,"*",0,"H",NA,1000,2016,1,2
"GSOD",2016-01-03 12:00:00,"22610","99999","2016","1","3",-10.2777777777778,24,11.4,24,1029.4,24,1002.2,24,15.4,24,2.9,18,5.8,NA,-5.88888888888889," ",-13.6111111111111," ",0,"C",NA,1000,2016,1,3
"GSOD",2016-01-04 12:00:00,"22610","99999","2016","1","4",-14.9444444444444,24,1.4,24,1021.1,24,993.9,24,10.9,23,5.4,22,11.7,NA,-8.38888888888889," ",-19.3888888888889," ",0,"B",NA,1000,2016,1,4
"GSOD",2016-01-05 12:00:00,"22610","99999","2016","1","5",-19.3333333333333,24,-6.5,24,1017.4,24,990.1,24,12.2,22,3.6,21,7.8,NA,-14.6111111111111," ",-24.8888888888889,"*",0,"G",NA,1000,2016,1,5
"GSOD",2016-01-06 12:00:00,"22610","99999","2016","1","6",-27.1111111111111,24,-21.9,24,1019.6,24,991.8,24,9.5,22,1.3,9,1.9,NA,-22.3888888888889," ",-30,"*",0.508,"G",NA,1000,2016,1,6
"GSOD",2016-01-07 12:00:00,"22610","99999","2016","1","7",-31.6666666666667,24,-31,24,1018.1,24,990.1,24,11.7,21,1.9,19,1.9,NA,-27.1111111111111," ",-33.7222222222222," ",0.508,"G",NA,1000,2016,1,7
"GSOD",2016-01-08 12:00:00,"22610","99999","2016","1","8",-30.3888888888889,24,-28.5,24,1012.5,24,984.8,24,13,22,1.8,17,1.9,NA,-24.6111111111111,"*",-34.2777777777778," ",0,"G",NA,1000,2016,1,8
"GSOD",2016-01-09 12:00:00,"22610","99999","2016","1","9",-20.8888888888889,24,-9.4,24,1013,24,985.7,24,5.2,24,1.9,5,1.9,NA,-17.8888888888889," ",-28.6111111111111," ",0,"G",NA,1000,2016,1,9
"GSOD",2016-01-10 12:00:00,"22610","99999","2016","1","10",-26.3888888888889,24,-20.4,24,1014.9,24,987.2,24,18,24,NA,0,NA,NA,-18," ",-30," ",0.254,"G",NA,1000,2016,1,10
"GSOD",2016-01-11 12:00:00,"22610","99999","2016","1","11",-11.8888888888889,24,7.1,24,1009.5,24,982.7,24,7.8,22,6.7,16,9.7,NA,-8.61111111111111,"*",-19.7222222222222,"*",0.254,"G",NA,1000,2016,1,11
"GSOD",2016-01-12 12:00:00,"22610","99999","2016","1","12",-12.2777777777778,24,6.9,24,1010.4,24,983.6,24,6.7,24,6.2,24,9.7,NA,-8.5," ",-17,"*",0,"G",NA,1000,2016,1,12
"GSOD",2016-01-13 12:00:00,"22610","99999","2016","1","13",-22.7777777777778,24,-13.1,24,1013.9,24,986.5,24,22.7,23,2.4,20,3.9,NA,-13.2777777777778," ",-25.7777777777778," ",0.762,"G",NA,1000,2016,1,13
"GSOD",2016-01-14 12:00:00,"22610","99999","2016","1","14",-21.8888888888889,24,-11.3,24,1011.5,24,984.2,24,22.1,23,2.6,18,5.8,NA,-15.2222222222222,"*",-26," ",0,"G",NA,1000,2016,1,14
"GSOD",2016-01-15 12:00:00,"22610","99999","2016","1","15",-14.8333333333333,24,2.2,24,1011,24,984.1,24,20.5,24,3.5,15,7.8,NA,-9.88888888888889," ",-23.7777777777778," ",0,"F",NA,1000,2016,1,15
"GSOD",2016-01-16 12:00:00,"22610","99999","2016","1","16",-9.27777777777778,24,10.7,24,1014.6,24,987.8,24,30.8,24,7.9,22,11.7,NA,-6.27777777777778,"*",-19.2222222222222," ",0,"G",NA,0,2016,1,16
"GSOD",2016-01-17 12:00:00,"22610","99999","2016","1","17",-10.0555555555556,24,9.8,24,1011,24,984.3,24,10.7,24,8.3,24,13.6,NA,-4.22222222222222," ",-14.3888888888889,"*",0,"G",NA,1000,2016,1,17
"GSOD",2016-01-18 12:00:00,"22610","99999","2016","1","18",-17.1111111111111,24,-2.1,24,1009.6,24,982.5,24,4.3,24,2.4,13,3.9,NA,-13.5," ",-25,"*",0.762,"G",NA,1000,2016,1,18
"GSOD",2016-01-19 12:00:00,"22610","99999","2016","1","19",-23.4444444444444,24,-14.6,24,1008.7,24,981.4,24,6.5,23,NA,0,NA,NA,-15.8888888888889," ",-29.6111111111111," ",1.016,"G",NA,1000,2016,1,19
"GSOD",2016-01-20 12:00:00,"22610","99999","2016","1","20",-25.5,24,-18.7,24,1013.7,24,986.2,24,19.6,24,2.4,12,3.9,NA,-17.3888888888889," ",-33.3888888888889,"*",0,"G",NA,1000,2016,1,20
"GSOD",2016-01-21 12:00:00,"22610","99999","2016","1","21",-30.4444444444444,24,-28.7,24,1021.2,24,993.2,24,19.3,24,1.9,4,1.9,NA,-25.2222222222222,"*",-34.2777777777778," ",0.508,"G",NA,1000,2016,1,21
"GSOD",2016-01-22 12:00:00,"22610","99999","2016","1","22",-19.4444444444444,24,-7.1,24,1020.4,24,992.9,24,25.6,24,NA,0,NA,NA,-14.5," ",-29.3888888888889," ",0,"G",NA,1000,2016,1,22
"GSOD",2016-01-23 12:00:00,"22610","99999","2016","1","23",-18.8333333333333,24,-5.4,24,1018.8,24,991.5,24,13.7,22,NA,0,NA,NA,-12.2777777777778,"*",-25.8888888888889," ",0,"G",NA,1000,2016,1,23
"GSOD",2016-01-24 12:00:00,"22610","99999","2016","1","24",-11.5,24,9.3,24,1015.5,24,988.6,24,13.1,23,2.1,10,3.9,NA,-9.22222222222222," ",-15.6111111111111,"*",0,"G",NA,1000,2016,1,24
"GSOD",2016-01-25 12:00:00,"22610","99999","2016","1","25",-17.2222222222222,24,-2,24,1013.5,24,986.3,24,17.4,20,4.9,6,7.8,NA,-6.72222222222222,"*",-21," ",0,"G",NA,1000,2016,1,25
"GSOD",2016-01-26 12:00:00,"22610","99999","2016","1","26",-3.5,24,25,24,993.2,24,967.3,24,16.7,24,3.4,19,5.8,NA,0.111111111111113," ",-18.7777777777778," ",0,"F",NA,1000,2016,1,26
"GSOD",2016-01-27 12:00:00,"22610","99999","2016","1","27",-2,24,27.4,24,985.8,24,960.2,24,17.2,24,3.9,20,7.8,NA,1.5," ",-9.27777777777778,"*",0.508,"G",NA,101000,2016,1,27
"GSOD",2016-01-28 12:00:00,"22610","99999","2016","1","28",-11.3333333333333,24,9.8,24,990.1,24,963.9,24,25.8,24,1.9,14,1.9,NA,-0.88888888888889," ",-17.2222222222222,"*",0,"G",NA,1e+05,2016,1,28
"GSOD",2016-01-29 12:00:00,"22610","99999","2016","1","29",-9.94444444444444,24,12.3,24,983.8,24,957.8,24,21.2,24,6.1,19,11.7,NA,0.388888888888891,"*",-18.7222222222222," ",0,"G",NA,1000,2016,1,29
"GSOD",2016-01-30 12:00:00,"22610","99999","2016","1","30",0.388888888888891,24,27.6,24,968.9,24,943.8,24,27.7,24,5.3,24,9.7,NA,2.38888888888889," ",-2.88888888888889," ",3.302,"G",NA,1000,2016,1,30
"GSOD",2016-01-31 12:00:00,"22610","99999","2016","1","31",-7.16666666666667,24,16.3,24,978.9,24,953.2,24,19.9,24,3.1,18,5.8,NA,-0.277777777777778," ",-16.8888888888889,"*",0,"G",NA,1e+05,2016,1,31
"GSOD",2016-02-01 12:00:00,"22610","99999","2016","2","1",-9.55555555555556,24,10.9,24,984.6,24,958.6,24,25.6,24,4.2,20,7.8,NA,-1.11111111111111," ",-19.2777777777778," ",0,"G",NA,0,2016,2,1
"GSOD",2016-02-02 12:00:00,"22610","99999","2016","2","2",-11.3333333333333,24,9.4,24,977.6,24,951.7,24,25.4,24,2.5,19,9.7,NA,-4.61111111111111," ",-17.7777777777778,"*",0,"G",NA,1000,2016,2,2
"GSOD",2016-02-03 12:00:00,"22610","99999","2016","2","3",-21.1111111111111,24,-9.7,24,986.9,24,960.3,24,26.6,24,2.5,13,3.9,NA,-14.2222222222222," ",-25," ",0,"G",NA,1000,2016,2,3
"GSOD",2016-02-04 12:00:00,"22610","99999","2016","2","4",-14.6666666666667,24,2.5,24,992,24,965.6,24,24.3,24,2.3,10,3.9,NA,-3.61111111111111," ",-23.8888888888889," ",0.508,"G",NA,1000,2016,2,4
"GSOD",2016-02-05 12:00:00,"22610","99999","2016","2","5",-17.3333333333333,24,-2.2,24,1006.3,24,979.4,24,18.7,22,2.1,10,3.9,NA,-6.27777777777778," ",-23.2222222222222,"*",1.016,"G",NA,1000,2016,2,5
"GSOD",2016-02-06 12:00:00,"22610","99999","2016","2","6",-8.61111111111111,24,14.9,24,998.3,24,972.1,24,9.1,24,6.5,18,11.7,NA,-0.777777777777777," ",-23.6111111111111," ",0.254,"G",NA,101000,2016,2,6
"GSOD",2016-02-07 12:00:00,"22610","99999","2016","2","7",-3.88888888888889,24,24.2,24,990.4,24,964.6,24,10.7,24,6.7,16,9.7,NA,1.77777777777778,"*",-13," ",3.048,"G",NA,111000,2016,2,7
"GSOD",2016-02-08 12:00:00,"22610","99999","2016","2","8",2.05555555555556,24,32.4,24,981.5,24,956.2,24,22.9,24,7.4,24,9.7,NA,3.27777777777778," ",0.777777777777777,"*",2.286,"G",NA,11000,2016,2,8
"GSOD",2016-02-09 12:00:00,"22610","99999","2016","2","9",0.833333333333333,24,32.8,24,978.8,24,953.5,24,13.9,24,6.3,24,7.8,NA,1.61111111111111," ",0.388888888888891,"*",0.508,"G",NA,111000,2016,2,9
"GSOD",2016-02-10 12:00:00,"22610","99999","2016","2","10",0.499999999999999,24,32.6,24,986.8,24,961.3,24,13.5,24,3,23,3.9,NA,1.27777777777778," ",0,"*",0,"G",NA,111000,2016,2,10
"GSOD",2016-02-11 12:00:00,"22610","99999","2016","2","11",-2.38888888888889,24,25.7,24,994.7,24,968.8,24,15.1,24,7.9,24,9.7,NA,0.388888888888891," ",-3.77777777777778,"*",2.794,"G",NA,1000,2016,2,11
"GSOD",2016-02-12 12:00:00,"22610","99999","2016","2","12",-4.55555555555556,24,20.8,24,998.8,24,972.7,24,9.9,24,10.6,24,11.7,NA,-3.38888888888889," ",-4.88888888888889," ",0,"G",NA,1000,2016,2,12
"GSOD",2016-02-13 12:00:00,"22610","99999","2016","2","13",-3.94444444444445,24,23.7,24,997.8,24,971.8,24,7.1,24,6.2,24,7.8,NA,-1.88888888888889," ",-6.61111111111111,"*",5.08,"G",NA,1000,2016,2,13
"GSOD",2016-02-14 12:00:00,"22610","99999","2016","2","14",-5.44444444444444,24,21,24,1002.4,24,976.2,24,17.8,24,2.9,18,5.8,NA,-3," ",-9.88888888888889,"*",4.826,"G",NA,1000,2016,2,14
"GSOD",2016-02-15 12:00:00,"22610","99999","2016","2","15",-15.5,19,1.5,19,1011.9,19,984.9,19,25.9,17,1.9,10,1.9,NA,-4.27777777777778," ",-21.2222222222222," ",1.778,"G",NA,1000,2016,2,15
"GSOD",2016-02-16 12:00:00,"22610","99999","2016","2","16",-14.3333333333333,24,3.8,24,1023.3,24,996,24,23.8,23,1.9,10,1.9,NA,-4.38888888888889," ",-19.3888888888889," ",0.254,"G",NA,101000,2016,2,16
"GSOD",2016-02-17 12:00:00,"22610","99999","2016","2","17",-5.61111111111111,24,20.2,24,1017.4,24,990.8,24,28.6,24,4.5,22,5.8,NA,-2.27777777777778," ",-18.2777777777778," ",0,"G",NA,1000,2016,2,17
"GSOD",2016-02-18 12:00:00,"22610","99999","2016","2","18",-6.77777777777778,19,18.3,19,1015.2,19,988.5,19,23.9,19,4.9,17,7.8,NA,-2.61111111111111," ",-12.6111111111111," ",0,"G",NA,0,2016,2,18
"GSOD",2016-02-19 12:00:00,"22610","99999","2016","2","19",-7.77777777777778,24,14.6,24,1010.1,24,983.5,24,29.4,24,2.5,17,3.9,NA,-3.38888888888889," ",-18.7222222222222,"*",0,"G",NA,1000,2016,2,19
"GSOD",2016-02-20 12:00:00,"22610","99999","2016","2","20",-4.77777777777778,24,20.8,24,1000.8,24,974.6,24,10.8,23,9.1,24,15.5,NA,-0.722222222222223," ",-19.5," ",0.254,"G",NA,1000,2016,2,20
"GSOD",2016-02-21 12:00:00,"22610","99999","2016","2","21",-0.833333333333333,24,28.2,24,986.5,24,960.9,24,10.5,24,9.5,24,13.6,NA,0.722222222222221," ",-1.77777777777778," ",0.762,"G",NA,1000,2016,2,21
"GSOD",2016-02-22 12:00:00,"22610","99999","2016","2","22",-3,24,24.4,24,987.7,24,962,24,17.4,24,4,21,7.8,NA,-0.499999999999999," ",-8.72222222222222,"*",1.27,"G",NA,1000,2016,2,22
"GSOD",2016-02-23 12:00:00,"22610","99999","2016","2","23",-6.66666666666667,24,17.5,24,988.4,24,962.5,24,20.9,22,3.3,10,7.8,NA,-2.38888888888889," ",-10.2777777777778," ",1.524,"G",NA,1000,2016,2,23
"GSOD",2016-02-24 12:00:00,"22610","99999","2016","2","24",-2.61111111111111,24,21.2,24,990.4,24,964.7,24,25.9,24,4.6,23,13.6,NA,2.27777777777778," ",-12.8888888888889,"*",0,"G",NA,1000,2016,2,24
"GSOD",2016-02-25 12:00:00,"22610","99999","2016","2","25",-15.4444444444444,24,0.2,24,997,24,970.4,24,17.5,23,3.4,8,5.8,NA,-2.27777777777778," ",-22.6111111111111,"*",0.508,"G",NA,1000,2016,2,25
"GSOD",2016-02-26 12:00:00,"22610","99999","2016","2","26",-17.1666666666667,24,-3.1,24,1000.9,24,974.2,24,14,24,3.6,17,9.7,NA,-8.88888888888889," ",-23.6111111111111," ",0,"G",NA,1000,2016,2,26
"GSOD",2016-02-27 12:00:00,"22610","99999","2016","2","27",-18.4444444444444,24,-4.9,24,1002.6,24,975.8,24,20.4,23,1.8,7,1.9,NA,-7.22222222222222," ",-27.1111111111111," ",0,"G",NA,1000,2016,2,27
"GSOD",2016-02-28 12:00:00,"22610","99999","2016","2","28",-14.1111111111111,24,2.2,24,1015,24,988,24,22.7,24,1.9,17,5.8,NA,-2.38888888888889," ",-21.8888888888889," ",0,"G",NA,101000,2016,2,28
"GSOD",2016-02-29 12:00:00,"22610","99999","2016","2","29",-8.44444444444444,24,12.4,24,1021.5,24,994.6,24,27,24,2.5,17,5.8,NA,2.61111111111111," ",-22.1111111111111," ",0,"G",NA,1000,2016,2,29
"GSOD",2016-03-01 12:00:00,"22610","99999","2016","3","1",-8.5,24,13.3,24,1014.7,24,988,24,22.6,24,4.5,17,9.7,NA,-1," ",-17.1111111111111," ",0,"G",NA,1e+05,2016,3,1
"GSOD",2016-03-02 12:00:00,"22610","99999","2016","3","2",-4.38888888888889,24,19,24,1007.3,24,981,24,27.7,24,8,24,13.6,NA,-1.77777777777778," ",-9,"*",0,"I",NA,0,2016,3,2
"GSOD",2016-03-03 12:00:00,"22610","99999","2016","3","3",-6.22222222222222,24,17.9,24,1010.2,24,983.7,24,24,21,6.1,24,10.9,NA,-4.22222222222222," ",-9.27777777777778," ",0,"I",NA,0,2016,3,3
"GSOD",2016-03-04 12:00:00,"22610","99999","2016","3","4",-4.16666666666667,24,23.9,24,1013.1,24,986.7,24,3.8,23,6.9,24,9.7,NA,-3.5," ",-6," ",0.508,"E",NA,1000,2016,3,4
"GSOD",2016-03-05 12:00:00,"22610","99999","2016","3","5",-2.61111111111111,24,26.5,24,1010.8,24,984.6,24,3.6,24,6.1,24,7.8,NA,-1.38888888888889," ",-4.77777777777778," ",1.524,"G",NA,1000,2016,3,5
"GSOD",2016-03-06 12:00:00,"22610","99999","2016","3","6",-1.77777777777778,24,26.9,24,1010.5,24,984.3,24,7.2,24,4.4,24,7.8,NA,-0.611111111111112," ",-3.27777777777778,"*",1.016,"G",NA,1000,2016,3,6
"GSOD",2016-03-07 12:00:00,"22610","99999","2016","3","7",-2,24,27.3,24,1007.3,24,981.1,24,4.3,24,3.1,17,3.9,NA,-0.499999999999999," ",-3.38888888888889," ",1.016,"G",NA,1000,2016,3,7
"GSOD",2016-03-08 12:00:00,"22610","99999","2016","3","8",-0.388888888888889,24,30,24,1007.7,24,981.7,24,15.9,24,5.1,23,8,NA,1.27777777777778," ",-2.27777777777778," ",4.318,"G",NA,11000,2016,3,8
"GSOD",2016-03-09 12:00:00,"22610","99999","2016","3","9",-1.11111111111111,24,28.7,24,1013.6,24,987.3,24,15.2,24,3,21,5.8,NA,0.722222222222221," ",-2.27777777777778,"*",0.508,"G",NA,1000,2016,3,9
"GSOD",2016-03-10 12:00:00,"22610","99999","2016","3","10",-4.66666666666667,24,20.6,24,1024.3,24,997.5,24,15.3,24,2.4,15,3.9,NA,3.27777777777778," ",-14.5," ",0.508,"G",NA,1e+05,2016,3,10
"GSOD",2016-03-11 12:00:00,"22610","99999","2016","3","11",-1.88888888888889,24,23.5,24,1027.8,24,1001.1,24,23,24,3.1,20,7.8,NA,6.27777777777778," ",-9.38888888888889,"*",0,"G",NA,0,2016,3,11
"GSOD",2016-03-12 12:00:00,"22610","99999","2016","3","12",-6,24,16.1,24,1030.3,24,1003.3,24,17.6,24,2.2,14,3.9,NA,7.11111111111111," ",-14.6111111111111," ",0,"G",NA,1e+05,2016,3,12
"GSOD",2016-03-13 12:00:00,"22610","99999","2016","3","13",-3.83333333333333,24,20.1,24,1028.1,24,1001.3,24,25.8,24,3.3,20,9.7,NA,5.61111111111111," ",-15.2222222222222," ",0,"G",NA,0,2016,3,13
"GSOD",2016-03-14 12:00:00,"22610","99999","2016","3","14",-0.88888888888889,24,28.7,24,1029.3,24,1002.7,24,11.2,24,2.1,13,3.9,NA,5.38888888888889," ",-6.22222222222222," ",0,"G",NA,10000,2016,3,14
"GSOD",2016-03-15 12:00:00,"22610","99999","2016","3","15",6.83333333333333,24,35.3,24,1028.6,24,1002.5,24,30,24,6,24,9.7,NA,12.1111111111111," ",-2.11111111111111," ",0,"G",NA,0,2016,3,15
"GSOD",2016-03-16 12:00:00,"22610","99999","2016","3","16",5.77777777777778,24,31,24,1024.1,24,998.1,24,30.3,24,7.9,24,11.7,NA,9," ",3.27777777777778," ",0,"G",NA,0,2016,3,16
"GSOD",2016-03-17 12:00:00,"22610","99999","2016","3","17",2.05555555555556,24,24.9,24,1012.8,24,986.8,24,28.8,24,9.6,24,17.9,NA,6," ",-3.61111111111111,"*",0,"G",NA,11000,2016,3,17
"GSOD",2016-03-18 12:00:00,"22610","99999","2016","3","18",-3.44444444444444,24,11.4,24,1013.8,24,987.4,24,29.3,24,10.3,24,17.5,NA,0.499999999999999," ",-5.88888888888889," ",0,"G",NA,0,2016,3,18
"GSOD",2016-03-19 12:00:00,"22610","99999","2016","3","19",-3.55555555555555,24,14.2,24,1007.7,24,981.4,24,29.4,24,4.3,21,9.7,NA,0.388888888888891," ",-8.11111111111111,"*",0,"G",NA,0,2016,3,19
"GSOD",2016-03-20 12:00:00,"22610","99999","2016","3","20",-4.66666666666667,24,19.6,24,1004,24,977.8,24,19.3,24,2.1,13,3.9,NA,-0.499999999999999," ",-10.6111111111111," ",0,"G",NA,1000,2016,3,20
"GSOD",2016-03-21 12:00:00,"22610","99999","2016","3","21",-6.94444444444444,24,13.7,24,1006.2,24,979.8,24,22.7,24,2.6,17,3.9,NA,-1.38888888888889," ",-14.8888888888889,"*",1.016,"G",NA,1000,2016,3,21
"GSOD",2016-03-22 12:00:00,"22610","99999","2016","3","22",-8.61111111111111,23,13,23,1006.7,23,980.2,23,12.7,23,4.6,18,7.8,NA,-3.22222222222222," ",-18.6111111111111," ",0.254,"G",NA,1000,2016,3,22
"GSOD",2016-03-23 12:00:00,"22610","99999","2016","3","23",-6.27777777777778,19,15.8,19,1007.8,19,981.4,19,23.2,19,3.6,15,7.8,NA,-1.22222222222222," ",-12.2222222222222,"*",0,"G",NA,1000,2016,3,23
"GSOD",2016-03-24 12:00:00,"22610","99999","2016","3","24",-2.05555555555556,24,19.5,24,1002.4,24,976.3,24,26.4,24,3.1,20,5.8,NA,4.61111111111111," ",-13.2222222222222," ",0,"G",NA,1000,2016,3,24
"GSOD",2016-03-25 12:00:00,"22610","99999","2016","3","25",-0.111111111111111,24,27.6,24,999.1,24,973.2,24,16.1,24,2.4,17,3.9,NA,5.5," ",-6.38888888888889," ",0.762,"G",NA,111000,2016,3,25
"GSOD",2016-03-26 12:00:00,"22610","99999","2016","3","26",1.38888888888889,24,27.6,24,1002.9,24,977.1,24,23.2,24,5,22,9.7,NA,6.72222222222222," ",-6.5," ",0.508,"G",NA,110000,2016,3,26
"GSOD",2016-03-27 12:00:00,"22610","99999","2016","3","27",3.77777777777778,24,31.1,24,997.2,24,971.7,24,24.3,24,7.1,24,11.7,NA,8.5," ",-2.77777777777778," ",0,"G",NA,0,2016,3,27
"GSOD",2016-03-28 12:00:00,"22610","99999","2016","3","28",4.61111111111111,24,29.4,24,1001.1,24,975.6,24,29,24,6.6,24,9.7,NA,9.5," ",0.611111111111112," ",0,"G",NA,0,2016,3,28
"GSOD",2016-03-29 12:00:00,"22610","99999","2016","3","29",2.55555555555556,24,31.8,24,999.6,24,973.9,24,8.7,24,9.5,24,13.6,NA,6.77777777777778," ",0.388888888888891," ",0,"G",NA,10000,2016,3,29
"GSOD",2016-03-30 12:00:00,"22610","99999","2016","3","30",1.61111111111111,24,27.8,24,1000,24,974.3,24,20.7,24,4.4,20,7,NA,7.11111111111111," ",-4.72222222222222,"*",0,"G",NA,0,2016,3,30
"GSOD",2016-03-31 12:00:00,"22610","99999","2016","3","31",-1.27777777777778,24,21.8,24,1005.4,24,979.4,24,25.2,24,3.1,13,5.8,NA,5.77777777777778," ",-6.5," ",0,"G",NA,0,2016,3,31
"GSOD",2016-04-01 12:00:00,"22610","99999","2016","4","1",-1.5,24,19.4,24,1010.8,24,984.6,24,27.2,24,5.4,15,9.7,NA,5.27777777777778," ",-7.77777777777778," ",0,"G",NA,0,2016,4,1
"GSOD",2016-04-02 12:00:00,"22610","99999","2016","4","2",-1,24,21,24,1014.4,24,988.1,24,29.8,24,5.3,18,9.7,NA,4.72222222222222," ",-10.5," ",0,"G",NA,0,2016,4,2
"GSOD",2016-04-03 12:00:00,"22610","99999","2016","4","3",2.38888888888889,24,31.3,24,1016,24,989.9,24,26.9,24,4.5,24,7.8,NA,6.27777777777778," ",-0.499999999999999," ",0,"G",NA,1000,2016,4,3
"GSOD",2016-04-04 12:00:00,"22610","99999","2016","4","4",0.944444444444446,24,31.5,24,1014.4,24,988.2,24,24.3,24,6.5,24,11.7,NA,3.22222222222222," ",-0.499999999999999," ",0,"G",NA,10000,2016,4,4
"GSOD",2016-04-05 12:00:00,"22610","99999","2016","4","5",0.999999999999998,24,33.4,24,1008.2,24,982.2,24,4.1,24,3.9,22,6.8,NA,2.38888888888889," ",0.222222222222221," ",0.508,"G",NA,11000,2016,4,5
"GSOD",2016-04-06 12:00:00,"22610","99999","2016","4","6",0.444444444444443,24,32.8,20,994.7,24,969,24,1.9,24,3.1,22,5.4,NA,1.38888888888889," ",0.111111111111113," ",4.318,"G",NA,111000,2016,4,6
"GSOD",2016-04-07 12:00:00,"22610","99999","2016","4","7",1.94444444444444,23,33,23,989.8,23,964.3,23,18.8,23,2.7,16,5.8,NA,5.38888888888889," ",0," ",18.796,"G",NA,11000,2016,4,7
"GSOD",2016-04-08 12:00:00,"22610","99999","2016","4","8",2.77777777777778,24,27.8,24,995.2,24,969.7,24,29.6,24,4.5,24,9.7,NA,7.38888888888889," ",-2.27777777777778,"*",0.254,"G",NA,0,2016,4,8
"GSOD",2016-04-09 12:00:00,"22610","99999","2016","4","9",3.33333333333333,24,26.9,24,1005,24,979.3,24,28.1,24,4.2,21,5.8,NA,8.22222222222222," ",-4.22222222222222," ",0,"G",NA,0,2016,4,9
"GSOD",2016-04-10 12:00:00,"22610","99999","2016","4","10",2.5,24,27.6,24,1018.9,24,992.7,24,29.6,24,3.4,19,7.8,NA,8.27777777777778," ",-4.11111111111111,"*",0,"H",NA,10000,2016,4,10
"GSOD",2016-04-11 12:00:00,"22610","99999","2016","4","11",2.66666666666667,24,23.8,24,1021.8,24,995.6,24,28,24,3.9,17,9.7,NA,10.3888888888889," ",-6.77777777777778," ",0,"E",NA,0,2016,4,11
"GSOD",2016-04-12 12:00:00,"22610","99999","2016","4","12",2.83333333333333,24,25.1,24,1015.1,24,989,24,28.6,24,6.4,21,11.7,NA,7.5," ",-3.38888888888889," ",0,"G",NA,10000,2016,4,12
"GSOD",2016-04-13 12:00:00,"22610","99999","2016","4","13",-1.55555555555556,24,19.3,24,1015.9,24,989.5,24,28.9,24,6.9,16,13.6,NA,4.22222222222222," ",-8.88888888888889,"*",0,"G",NA,11000,2016,4,13
"GSOD",2016-04-14 12:00:00,"22610","99999","2016","4","14",-2.33333333333333,24,11.9,24,1012.2,24,985.8,24,29.6,24,6.4,18,9.7,NA,3.72222222222222," ",-11.7777777777778," ",0.508,"G",NA,0,2016,4,14
"GSOD",2016-04-15 12:00:00,"22610","99999","2016","4","15",-0.666666666666666,24,26.8,24,1002.4,24,976.5,24,16.2,24,6.7,24,9.7,NA,1.5," ",-4.27777777777778," ",0,"G",NA,11000,2016,4,15
